,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,run,observation
84,84,0.008155339149122398,-0.18541256802644643,-0.0951056516295148,-0.008155339149122398,0.07476267218589783,TD3,sq_error,helpful-disco-595,state + error
85,85,0.008127278625484829,-0.1883801456134503,-0.09822872507286852,-0.008127278625484829,0.07570353150367737,TD3,sq_error,helpful-disco-595,state + error
86,86,0.008144155003908776,-0.1900476450236016,-0.09980267284282704,-0.008144155003908776,0.0762510895729065,TD3,sq_error,helpful-disco-595,state + error
87,87,0.008205386088078841,-0.19038625903855505,-0.09980267284282729,-0.008205386088078841,0.0763947069644928,TD3,sq_error,helpful-disco-595,state + error
88,88,0.008309753403710434,-0.18938657390504843,-0.09822872507286923,-0.008309753403710434,0.07613363862037659,TD3,sq_error,helpful-disco-595,state + error
89,89,0.00845529202996285,-0.1870583135266185,-0.09510565162951598,-0.00845529202996285,0.07547220587730408,TD3,sq_error,helpful-disco-595,state + error
90,90,0.00863924858295442,-0.18343026348755084,-0.09048270524660285,-0.00863924858295442,0.07442033290863037,TD3,sq_error,helpful-disco-595,state + error
91,91,0.008858148617691073,-0.17855053061105425,-0.08443279255020265,-0.008858148617691073,0.07299432158470154,TD3,sq_error,helpful-disco-595,state + error
92,92,0.009107936948386824,-0.17248683626545006,-0.07705132427758034,-0.009107936948386824,0.07121723890304565,TD3,sq_error,helpful-disco-595,state + error
93,93,0.009383573636798249,-0.16532355820033526,-0.06845471059287041,-0.009383573636798249,0.06911450624465942,TD3,sq_error,helpful-disco-595,state + error
94,94,0.009679610487099097,-0.15716353672540687,-0.05877852522924908,-0.009679610487099097,0.06672042608261108,TD3,sq_error,helpful-disco-595,state + error
95,95,0.009990285795278978,-0.14812678458511394,-0.0481753674101735,-0.009990285795278978,0.06407424807548523,TD3,sq_error,helpful-disco-595,state + error
96,96,0.010297310499667062,-0.13828811983720812,-0.036812455268469955,-0.010297310499667062,0.06113100051879883,TD3,sq_error,helpful-disco-595,state + error
97,97,0.010602089121542719,-0.12783543529760819,-0.024868988716487798,-0.010602089121542719,0.05806922912597656,TD3,sq_error,helpful-disco-595,state + error
98,98,0.010901829519978616,-0.11694514988953503,-0.012533323356432868,-0.010901829519978616,0.05491337180137634,TD3,sq_error,helpful-disco-595,state + error
99,99,0.01118497930939054,-0.10575906254024323,-2.5358854471262447e-15,-0.01118497930939054,0.05165556073188782,TD3,sq_error,helpful-disco-595,state + error
0,0,4.805136999661158e-05,0.005601413807351501,0.012533323356430426,-4.805136999661158e-05,-0.008168816566467285,TD3,sq_error,sage-brook-594,ref + state
1,1,0.0003959989664511749,0.004969265943261355,0.02486898871648548,-0.0003959989664511749,-0.00035178661346435547,TD3,sq_error,sage-brook-594,ref + state
2,2,0.001217430790099865,0.0019207543913270409,0.0368124552684678,-0.001217430790099865,0.0031982362270355225,TD3,sq_error,sage-brook-594,ref + state
3,3,0.002298590463039584,0.00023174986790023633,0.04817536741017153,-0.002298590463039584,0.0018129944801330566,TD3,sq_error,sage-brook-594,ref + state
4,4,0.0005690767562350419,0.03492319550536712,0.058778525229247314,-0.0005690767562350419,-0.050883159041404724,TD3,sq_error,sage-brook-594,ref + state
5,5,0.0010986135940524175,0.03530937013523565,0.06845471059286887,-0.0010986135940524175,-0.0087299644947052,TD3,sq_error,sage-brook-594,ref + state
6,6,0.00019698233831445754,0.06301628461555954,0.07705132427757894,-0.00019698233831445754,-0.04937785863876343,TD3,sq_error,sage-brook-594,ref + state
7,7,0.00027476208629806045,0.06785684351860576,0.08443279255020152,-0.00027476208629806045,-0.023003756999969482,TD3,sq_error,sage-brook-594,ref + state
8,8,5.415640153401287e-05,0.08312360193614267,0.09048270524660196,-5.415640153401287e-05,-0.04051521420478821,TD3,sq_error,sage-brook-594,ref + state
9,9,7.103430926479713e-05,0.08667746622192037,0.09510565162951536,-7.103430926479713e-05,-0.028124868869781494,TD3,sq_error,sage-brook-594,ref + state
10,10,2.0827349632611148e-05,0.09366502595563829,0.09822872507286887,-2.0827349632611148e-05,-0.03539207577705383,TD3,sq_error,sage-brook-594,ref + state
11,11,2.0690761071511145e-05,0.09525396301788656,0.09980267284282716,-2.0690761071511145e-05,-0.030528515577316284,TD3,sq_error,sage-brook-594,ref + state
12,12,8.350131034328268e-06,0.09691301351440655,0.09980267284282716,-8.350131034328268e-06,-0.03245612978935242,TD3,sq_error,sage-brook-594,ref + state
13,13,9.359076371215397e-06,0.09516946431719352,0.09822872507286888,-9.359076371215397e-06,-0.029262155294418335,TD3,sq_error,sage-brook-594,ref + state
14,14,1.1805067511012475e-05,0.09166980129648096,0.09510565162951534,-1.1805067511012475e-05,-0.027629315853118896,TD3,sq_error,sage-brook-594,ref + state
15,15,2.2644644700318523e-05,0.08572406629199335,0.09048270524660196,-2.2644644700318523e-05,-0.02445802092552185,TD3,sq_error,sage-brook-594,ref + state
16,16,3.828382381521679e-05,0.07824540022263597,0.0844327925502015,-3.828382381521679e-05,-0.02190205454826355,TD3,sq_error,sage-brook-594,ref + state
17,17,7.000581403393201e-05,0.06868437656446798,0.0770513242775789,-7.000581403393201e-05,-0.017996400594711304,TD3,sq_error,sage-brook-594,ref + state
18,18,0.0001580766112240851,0.05588185844134469,0.06845471059286883,-0.0001580766112240851,-0.0117093026638031,TD3,sq_error,sage-brook-594,ref + state
19,19,0.0003939293220987316,0.03893087241843026,0.05877852522924725,-0.0003939293220987316,-0.0031170248985290527,TD3,sq_error,sage-brook-594,ref + state
20,20,0.0006285875599530481,0.023103718881344184,0.048175367410171484,-0.0006285875599530481,-0.0009746551513671875,TD3,sq_error,sage-brook-594,ref + state
21,21,0.0007961123495912205,0.008596992316546844,0.036812455268467735,-0.0007961123495912205,0.000986725091934204,TD3,sq_error,sage-brook-594,ref + state
22,22,0.0008578329415626482,-0.004419796535939262,0.024868988716485397,-0.0008578329415626482,0.002712041139602661,TD3,sq_error,sage-brook-594,ref + state
23,23,0.0007068234076316047,-0.014052827317023793,0.012533323356430322,-0.0007068234076316047,0.0015977323055267334,TD3,sq_error,sage-brook-594,ref + state
24,24,0.00026326647786768554,-0.01622548852477755,-7.6571373978539e-17,-0.00026326647786768554,-0.00602036714553833,TD3,sq_error,sage-brook-594,ref + state
25,25,2.5858138737725686e-07,-0.013041832340989594,-0.012533323356430563,-2.5858138737725686e-07,-0.012142032384872437,TD3,sq_error,sage-brook-594,ref + state
26,26,0.0004401959401210723,-0.003888141733556793,-0.024868988716485588,-0.0004401959401210723,-0.020417988300323486,TD3,sq_error,sage-brook-594,ref + state
27,27,0.0013680588795803332,0.00017482470154790274,-0.036812455268467915,-0.0013680588795803332,-0.014071792364120483,TD3,sq_error,sage-brook-594,ref + state
28,28,0.00013282048406176977,-0.03665059044652634,-0.04817536741017166,-0.00013282048406176977,0.04537224769592285,TD3,sq_error,sage-brook-594,ref + state
29,29,0.0013111264009479581,-0.022569045794326528,-0.058778525229247404,-0.0013111264009479581,-0.019894957542419434,TD3,sq_error,sage-brook-594,ref + state
30,30,0.0003457229695557306,-0.049861083470767974,-0.06845471059286899,-0.0003457229695557306,0.03856927156448364,TD3,sq_error,sage-brook-594,ref + state
31,31,0.001637911057275284,-0.03658021041503155,-0.07705132427757905,-0.001637911057275284,-0.013457685708999634,TD3,sq_error,sage-brook-594,ref + state
32,32,0.00030024870026292336,-0.06710510660363267,-0.08443279255020163,-0.00030024870026292336,0.04884821176528931,TD3,sq_error,sage-brook-594,ref + state
33,33,0.0013369940916645375,-0.05391777544132911,-0.09048270524660205,-0.0013369940916645375,-0.006900608539581299,TD3,sq_error,sage-brook-594,ref + state
34,34,0.001065070375910189,-0.062470235653766165,-0.09510565162951541,-0.001065070375910189,0.023426979780197144,TD3,sq_error,sage-brook-594,ref + state
35,35,0.0017109444572178665,-0.05686516070496335,-0.09822872507286891,-0.0017109444572178665,0.005952179431915283,TD3,sq_error,sage-brook-594,ref + state
36,36,0.0006221476582026174,-0.07485978491454956,-0.09980267284282718,-0.0006221476582026174,0.04041174054145813,TD3,sq_error,sage-brook-594,ref + state
37,37,0.0015145354050606814,-0.060885640516856014,-0.09980267284282714,-0.0015145354050606814,-0.0010142028331756592,TD3,sq_error,sage-brook-594,ref + state
38,38,0.0009006072072044678,-0.06821860665916597,-0.09822872507286884,-0.0009006072072044678,0.028283029794692993,TD3,sq_error,sage-brook-594,ref + state
39,39,0.0016230813693777588,-0.05481816760062914,-0.09510565162951531,-0.0016230813693777588,0.0007200837135314941,TD3,sq_error,sage-brook-594,ref + state
40,40,0.0005083264226129746,-0.0679366097395529,-0.09048270524660189,-0.0005083264226129746,0.03743380308151245,TD3,sq_error,sage-brook-594,ref + state
41,41,0.0012460164764431293,-0.04913383397571758,-0.08443279255020146,-0.0012460164764431293,-0.005408972501754761,TD3,sq_error,sage-brook-594,ref + state
42,42,0.0006775741661048115,-0.051021069455452955,-0.07705132427757891,-0.0006775741661048115,0.021438002586364746,TD3,sq_error,sage-brook-594,ref + state
43,43,0.0013333880546004468,-0.031939124131736274,-0.06845471059286883,-0.0013333880546004468,-0.008227914571762085,TD3,sq_error,sage-brook-594,ref + state
44,44,0.0001673480209211617,-0.045842218920213,-0.05877852522924734,-0.0001673480209211617,0.03602650761604309,TD3,sq_error,sage-brook-594,ref + state
45,45,0.0006887240597423923,-0.02193181468302752,-0.048175367410171616,-0.0006887240597423923,-0.01590403914451599,TD3,sq_error,sage-brook-594,ref + state
46,46,0.0006283758905756095,-0.011745028384648913,-0.036812455268467874,-0.0006283758905756095,-0.000985652208328247,TD3,sq_error,sage-brook-594,ref + state
47,47,0.0005208166307727221,-0.002047581424806124,-0.024868988716485622,-0.0005208166307727221,-0.0027738213539123535,TD3,sq_error,sage-brook-594,ref + state
48,48,0.000503012937495621,0.009894626560929638,-0.012533323356430643,-0.000503012937495621,-0.0086384117603302,TD3,sq_error,sage-brook-594,ref + state
49,49,0.00011613799018996883,0.01077673374404158,-2.0212861992297212e-16,-0.00011613799018996883,0.00421413779258728,TD3,sq_error,sage-brook-594,ref + state
50,50,8.18973191394231e-06,0.015395094121872822,0.012533323356430155,-8.18973191394231e-06,-0.0022065937519073486,TD3,sq_error,sage-brook-594,ref + state
51,51,8.014568700365126e-05,0.015916576359826674,0.024868988716485144,-8.014568700365126e-05,0.001984119415283203,TD3,sq_error,sage-brook-594,ref + state
52,52,0.00044776402203871175,0.01565201996957264,0.03681245526846741,-0.00044776402203871175,0.002234429121017456,TD3,sq_error,sage-brook-594,ref + state
53,53,0.0010995950737518558,0.01501522456138567,0.0481753674101711,-0.0010995950737518558,0.0021055936813354492,TD3,sq_error,sage-brook-594,ref + state
54,54,0.0011178550897647309,0.025344185251243247,0.05877852522924686,-0.0011178550897647309,-0.014414578676223755,TD3,sq_error,sage-brook-594,ref + state
55,55,0.0004591971435454924,0.04702582486482631,0.06845471059286855,-0.0004591971435454924,-0.03393015265464783,TD3,sq_error,sage-brook-594,ref + state
56,56,0.00043727726024625295,0.056140148790623,0.0770513242775786,-0.00043727726024625295,-0.021315932273864746,TD3,sq_error,sage-brook-594,ref + state
57,57,0.00011575391827754924,0.07367389305826666,0.0844327925502012,-0.00011575391827754924,-0.03684839606285095,TD3,sq_error,sage-brook-594,ref + state
58,58,7.94580431012178e-05,0.08156878113310274,0.09048270524660168,-7.94580431012178e-05,-0.028065502643585205,TD3,sq_error,sage-brook-594,ref + state
59,59,3.0064037832613448e-05,0.08962258334318006,0.09510565162951513,-3.0064037832613448e-05,-0.031654030084609985,TD3,sq_error,sage-brook-594,ref + state
60,60,2.5829126193937772e-05,0.09314648873500153,0.09822872507286873,-2.5829126193937772e-05,-0.028492987155914307,TD3,sq_error,sage-brook-594,ref + state
61,61,7.529416333476044e-06,0.09705869464803839,0.09980267284282712,-7.529416333476044e-06,-0.031526118516922,TD3,sq_error,sage-brook-594,ref + state
62,62,5.273816614623699e-06,0.09750619366490643,0.0998026728428272,-5.273816614623699e-06,-0.028981387615203857,TD3,sq_error,sage-brook-594,ref + state
63,63,4.088013662482521e-06,0.09620684138123825,0.09822872507286903,-4.088013662482521e-06,-0.028118520975112915,TD3,sq_error,sage-brook-594,ref + state
64,64,7.382790660562483e-06,0.09238852250844641,0.09510565162951565,-7.382790660562483e-06,-0.025626718997955322,TD3,sq_error,sage-brook-594,ref + state
65,65,1.593178842870466e-05,0.08649124079997322,0.09048270524660239,-1.593178842870466e-05,-0.023069113492965698,TD3,sq_error,sage-brook-594,ref + state
66,66,3.339865963016357e-05,0.07865363520417276,0.08443279255020199,-3.339865963016357e-05,-0.020063161849975586,TD3,sq_error,sage-brook-594,ref + state
67,67,6.01435923642007e-05,0.06929609427685096,0.07705132427757955,-6.01435923642007e-05,-0.01702055335044861,TD3,sq_error,sage-brook-594,ref + state
68,68,0.00014568711209664615,0.05638461895706808,0.06845471059286962,-0.00014568711209664615,-0.010431945323944092,TD3,sq_error,sage-brook-594,ref + state
69,69,0.0003459376548600728,0.04017912591475224,0.0587785252292482,-0.0003459376548600728,-0.0031652748584747314,TD3,sq_error,sage-brook-594,ref + state
70,70,0.0005391872337653543,0.02495496186321119,0.04817536741017256,-0.0005391872337653543,-0.0010790228843688965,TD3,sq_error,sage-brook-594,ref + state
71,71,0.0006699891278165138,0.010928307072777567,0.036812455268468956,-0.0006699891278165138,0.0008212924003601074,TD3,sq_error,sage-brook-594,ref + state
72,72,0.0007076977076216487,-0.001733599646709199,0.024868988716486753,-0.0007076977076216487,0.002511650323867798,TD3,sq_error,sage-brook-594,ref + state
73,73,0.0005854247745954303,-0.011662229429058148,0.0125333233564318,-0.0005854247745954303,0.002154707908630371,TD3,sq_error,sage-brook-594,ref + state
74,74,0.00020154221024101858,-0.014196556281048486,1.457824875494621e-15,-0.00020154221024101858,-0.005409806966781616,TD3,sq_error,sage-brook-594,ref + state
75,75,1.7452363637970206e-06,-0.0112122494130794,-0.012533323356428908,-1.7452363637970206e-06,-0.0117817223072052,TD3,sq_error,sage-brook-594,ref + state
76,76,0.0005063176026821475,-0.002367486484807318,-0.02486898871648393,-0.0005063176026821475,-0.019933760166168213,TD3,sq_error,sage-brook-594,ref + state
77,77,0.0012695428901333457,-0.001181809889336012,-0.0368124552684664,-0.0012695428901333457,-0.009842872619628906,TD3,sq_error,sage-brook-594,ref + state
78,78,0.00020091524305697304,-0.0340009099935008,-0.04817536741017016,-0.00020091524305697304,0.0401572585105896,TD3,sq_error,sage-brook-594,ref + state
79,79,0.0015206624998860422,-0.019782852393839714,-0.05877852522924598,-0.0015206624998860422,-0.020372122526168823,TD3,sq_error,sage-brook-594,ref + state
80,80,0.00017905056431844125,-0.05507373288873698,-0.06845471059286762,-0.00017905056431844125,0.04984602332115173,TD3,sq_error,sage-brook-594,ref + state
81,81,0.0012467069514321514,-0.04174258667012216,-0.07705132427757778,-0.0012467069514321514,-0.012176871299743652,TD3,sq_error,sage-brook-594,ref + state
82,82,0.0008331815565577968,-0.05556790806129616,-0.08443279255020061,-0.0008331815565577968,0.025934278964996338,TD3,sq_error,sage-brook-594,ref + state
83,83,0.001943555255742095,-0.04639693366730259,-0.09048270524660122,-0.001943555255742095,-0.003311663866043091,TD3,sq_error,sage-brook-594,ref + state
84,84,0.0002525724493706279,-0.07921312353073115,-0.0951056516295148,-0.0002525724493706279,0.057188838720321655,TD3,sq_error,sage-brook-594,ref + state
85,85,0.001065117881259251,-0.06559258128627432,-0.09822872507286852,-0.001065117881259251,-0.0020073354244232178,TD3,sq_error,sage-brook-594,ref + state
86,86,0.001728030748421745,-0.05823308361678651,-0.09980267284282704,-0.001728030748421745,0.005701005458831787,TD3,sq_error,sage-brook-594,ref + state
